Region,Market,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
China,eCommerce,Average Revenue per User,"Toys, Hobby & DIY",thousand USD (US$),Statista,0.589,0.543,0.496,0.488,0.464,0.356,0.363,0.347,0.334,0.323,0.313
China,eCommerce,Revenue Share Payment Types,Bank transfer,percent,Statista,8.509,8.47,8.651,8.654,8.674,8.703,8.742,8.781,8.82,,
China,eCommerce,Revenue Share Payment Types,Cards,percent,Statista,18.364,18.737,18.415,18.239,18.067,17.894,17.718,17.521,17.323,,
China,eCommerce,Revenue Share Payment Types,Cash on delivery,percent,Statista,6.836,6.805,6.21,5.703,5.244,4.85,4.51,4.21,3.911,,
China,eCommerce,Revenue Share Payment Types,Direct debits,percent,Statista,1.896,1.887,1.927,1.937,1.948,1.952,1.94,1.929,1.917,,
China,eCommerce,Revenue Share Payment Types,E-Invoice,percent,Statista,0.554,0.551,0.557,0.743,0.993,1.329,1.78,2.385,2.989,,
China,eCommerce,Revenue Share Payment Types,E-wallet,percent,Statista,59.629,59.356,59.957,60.421,60.744,60.933,60.997,60.888,60.78,,
China,eCommerce,Revenue Share Payment Types,Other,percent,Statista,4.213,4.193,4.283,4.304,4.33,4.338,4.312,4.286,4.26,,
China,eCommerce,Revenue Share Cross-border,Cross-border,percent,Statista|ecommercedb.com,0.56,0.992,1.589,2.191,2.676,3.014,3.228,3.357,3.432,,
China,eCommerce,Revenue Share Cross-border,Domestic,percent,Statista|ecommercedb.com,99.44,99.008,98.411,97.809,97.324,96.986,96.772,96.643,96.568,,
China,eCommerce,Comparable Estimates - eCommerce (China),*Statista,trillion USD (US$),,1.015,1.053,1.098,1.26,1.368,1.156,1.396,1.457,1.544,1.593,1.649
China,eCommerce,Comparable Estimates - eCommerce (China),UNCTAD,trillion USD (US$),,,,1.539,,,,,,,,
China,eCommerce,Online & Offline Split,Offline,percent,Statista,73.03,74.695,74.637,71.904,71.337,71.503,71.36,71.355,70.913,,
China,eCommerce,Online & Offline Split,Online,percent,Statista,26.97,25.305,25.363,28.096,28.663,28.497,28.64,28.645,29.087,,
China,eCommerce,Mobile/Desktop Split,Desktop,percent,Statista,27.54,25.343,23.318,22.218,21.228,19.953,18.524,17.276,15.926,,
China,eCommerce,Mobile/Desktop Split,Mobile,percent,Statista,72.46,74.657,76.682,77.782,78.772,80.047,81.476,82.724,84.074,,
China,eCommerce,Users,Total,million users,Statista,705.952,771.879,860.959,932.167,993.967,"1,047.322","1,100.859","1,164.745","1,230.422","1,282.489","1,334.715"
China,eCommerce,Users,"Beauty, Health, Personal & Household Care",million users,Statista,197.735,236.324,283.429,337.886,391.345,448.172,499.741,544.192,593.949,643.093,691.855
China,eCommerce,Users,Beverages,million users,Statista,101.934,121.712,150.894,188.653,227.38,268.112,309.794,344.13,380.165,415.45,450.692
China,eCommerce,Users,Electronics,million users,Statista,287.616,352.49,433.716,520.907,617.599,713.428,794.79,876.721,963.023,"1,046.529","1,129.95"
China,eCommerce,Users,Fashion,million users,Statista,304.628,366.061,438.019,504.013,577.054,651.744,713.224,765.469,819.703,877.004,931.371
China,eCommerce,Users,Food,million users,Statista,95.848,114.446,141.885,177.39,213.805,252.106,291.299,323.585,357.469,390.647,423.785
China,eCommerce,Users,Furniture,million users,Statista,134.275,164.108,199.036,236.52,280.316,327.712,375.317,416.964,460.667,501.479,542.707
China,eCommerce,Users,Media,million users,Statista,214.232,252.743,306.018,363.227,422.507,484.899,535.079,588.757,644.959,698.1,751.486
China,eCommerce,Users,"Toys, Hobby & DIY",million users,Statista,228.995,280.681,342.68,408.278,480.301,554.998,628.981,688.634,751.129,816.796,881.269
China,eCommerce,Penetration Rate,"Beauty, Health, Personal & Household Care",percent,Statista,13.844,16.468,19.666,23.354,26.956,30.779,34.234,37.198,40.524,43.81,47.076
China,eCommerce,Penetration Rate,Beverages,percent,Statista,7.137,8.482,10.47,13.039,15.662,18.413,21.222,23.523,25.938,28.302,30.666
China,eCommerce,Penetration Rate,eCommerce,percent,Statista,49.425,53.789,59.738,64.429,68.466,71.928,75.413,79.616,83.95,87.369,90.818
China,eCommerce,Penetration Rate,Electronics,percent,Statista,20.137,24.563,30.094,36.004,42.541,48.997,54.446,59.928,65.706,71.294,76.885
China,eCommerce,Penetration Rate,Fashion,percent,Statista,21.328,25.509,30.392,34.836,39.748,44.76,48.858,52.323,55.927,59.745,63.373
China,eCommerce,Penetration Rate,Food,percent,Statista,6.711,7.975,9.845,12.261,14.727,17.314,19.955,22.119,24.39,26.613,28.835
China,eCommerce,Penetration Rate,Furniture,percent,Statista,9.401,11.436,13.81,16.348,19.309,22.507,25.711,28.501,31.431,34.163,36.927
China,eCommerce,Penetration Rate,Media,percent,Statista,14.999,17.613,21.233,25.105,29.103,33.302,36.655,40.244,44.005,47.558,51.133
China,eCommerce,Penetration Rate,"Toys, Hobby & DIY",percent,Statista,16.032,19.559,23.777,28.219,33.084,38.116,43.087,47.071,51.248,55.644,59.964
China,Electronics,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,17.367,,,,,,
China,Electronics,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,33.722,,,,,,
China,Electronics,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,26.43,,,,,,
China,Electronics,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,18.025,,,,,,
China,Electronics,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,4.46,,,,,,
China,Electronics,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,44.759,,,,,,
China,Electronics,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,55.241,,,,,,
China,Electronics,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,34.899,,,,,,
China,Electronics,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,29.328,,,,,,
China,Electronics,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,35.773,,,,,,
China,Electronics,Revenue,Total,billion USD (US$),Statista,355.7,345.4,340.4,385.5,398,302.1,387,391.9,420.4,423.3,431.4
China,Electronics,Revenue,Consumer Electronics,billion USD (US$),Statista,289.2,269.7,256.6,293.1,300.1,215.2,285.9,285,307.1,305.4,308.8
China,Electronics,Revenue,Household Appliances,billion USD (US$),Statista,66.56,75.74,83.83,92.4,97.93,86.92,101.1,106.9,113.3,117.8,122.6
China,Electronics,Revenue Change,Total,percent,Statista,,-2.896,-1.448,13.249,3.243,-24.095,28.103,1.266,7.272,0.69,1.914
China,Electronics,Revenue Change,Consumer Electronics,percent,Statista,,-6.743,-4.857,14.224,2.388,-28.291,32.853,-0.315,7.754,-0.554,1.113
China,Electronics,Revenue Change,Household Appliances,percent,Statista,,13.792,10.681,10.223,5.985,-11.243,16.314,5.737,5.987,3.972,4.075
China,Electronics,Average Revenue per User by Segment,Total,thousand USD (US$),Statista,1.237,0.98,0.785,0.74,0.644,0.423,0.487,0.447,0.437,0.404,0.382
China,Electronics,Average Revenue per User by Segment,Consumer Electronics,thousand USD (US$),Statista,1.116,0.844,0.648,0.618,0.535,0.334,0.406,0.368,0.362,0.332,0.311
China,Electronics,Average Revenue per User by Segment,Household Appliances,thousand USD (US$),Statista,0.33,0.308,0.278,0.253,0.225,0.171,0.173,0.165,0.158,0.151,0.145
China,Electronics,Comparable Estimates - eCommerce (China),*Statista,trillion USD (US$),,1.015,1.053,1.098,1.26,1.368,1.156,1.396,1.457,1.544,1.593,1.649
China,Electronics,Comparable Estimates - eCommerce (China),UNCTAD,trillion USD (US$),,,,1.539,,,,,,,,
China,Electronics,Online & Offline Split,Offline,percent,Statista,22.539,29.376,35.811,28.913,31.611,28.596,26.497,24.728,22.25,,
China,Electronics,Online & Offline Split,Online,percent,Statista,77.461,70.624,64.189,71.087,68.389,71.404,73.503,75.272,77.75,,
China,Electronics,Mobile/Desktop Split,Desktop,percent,Statista,21.634,19.14,17.465,16.137,15.202,14.392,13.575,12.985,12.381,,
China,Electronics,Mobile/Desktop Split,Mobile,percent,Statista,78.366,80.86,82.535,83.863,84.798,85.608,86.425,87.015,87.619,,
China,Electronics,Users by Segment,Total,million users,Statista,287.616,352.49,433.716,520.907,617.599,713.428,794.79,876.721,963.023,"1,046.529","1,129.95"
China,Electronics,Users by Segment,Consumer Electronics,million users,Statista,259.129,319.62,395.87,474.025,561.231,644.117,704.106,774.717,848.65,920.756,992.549
China,Electronics,Users by Segment,Household Appliances,million users,Statista,201.534,246.097,301.689,364.635,435.722,509.306,583.231,647.868,715.699,780.116,844.904
China,Electronics,Penetration Rate by Segment,Consumer Electronics,percent,Statista,18.142,22.273,27.468,32.763,38.658,44.236,48.234,52.956,57.902,62.726,67.536
China,Electronics,Penetration Rate by Segment,Electronics,percent,Statista,20.137,24.563,30.094,36.004,42.541,48.997,54.446,59.928,65.706,71.294,76.885
China,Electronics,Penetration Rate by Segment,Household Appliances,percent,Statista,14.11,17.149,20.933,25.202,30.013,34.978,39.953,44.285,48.831,53.145,57.489
China,Consumer Electronics,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,16.712,,,,,,
China,Consumer Electronics,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,34.851,,,,,,
China,Consumer Electronics,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,26.223,,,,,,
China,Consumer Electronics,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,17.391,,,,,,
China,Consumer Electronics,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,4.82,,,,,,
China,Consumer Electronics,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,41.78,,,,,,
China,Consumer Electronics,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,58.22,,,,,,
China,Consumer Electronics,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,35.474,,,,,,
China,Consumer Electronics,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,29.343,,,,,,
China,Consumer Electronics,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,35.182,,,,,,
China,Consumer Electronics,Revenue,Total,billion USD (US$),Statista,289.2,269.7,256.6,293.1,300.1,215.2,285.9,285,307.1,305.4,308.8
China,Consumer Electronics,Revenue,Computing,billion USD (US$),Statista,33.09,33.23,33.32,36.85,37.42,29.32,39.35,42.08,44.85,46.1,47.67
China,Consumer Electronics,Revenue,Other Consumer Electronics,billion USD (US$),Statista,106.7,99.46,94.64,108.1,110.6,79.32,105.4,105,113.2,112.4,113.5
China,Consumer Electronics,Revenue,Telephony,billion USD (US$),Statista,97.94,89.07,83.15,98.58,101.3,67.12,88.65,82.03,89.88,86.72,85.71
China,Consumer Electronics,Revenue,"TV, Radio & Multimedia",billion USD (US$),Statista,50.82,47.35,45.05,49.13,50.41,39.16,52.16,55.45,58.81,59.87,61.51
China,Consumer Electronics,Revenue,TV Peripheral Devices,billion USD (US$),Statista,0.65,0.544,0.461,0.438,0.382,0.285,0.358,0.365,0.379,0.371,0.369
China,Consumer Electronics,Revenue Change,Total,percent,Statista,,-6.743,-4.857,14.224,2.388,-28.291,32.853,-0.315,7.754,-0.554,1.113
China,Consumer Electronics,Revenue Change,Computing,percent,Statista,,0.423,0.271,10.594,1.547,-21.646,34.209,6.938,6.583,2.787,3.406
China,Consumer Electronics,Revenue Change,Other Consumer Electronics,percent,Statista,,-6.785,-4.846,14.222,2.313,-28.282,32.879,-0.38,7.81,-0.707,0.979
China,Consumer Electronics,Revenue Change,Telephony,percent,Statista,,-9.057,-6.646,18.557,2.759,-33.741,32.077,-7.468,9.57,-3.516,-1.165
China,Consumer Electronics,Revenue Change,"TV, Radio & Multimedia",percent,Statista,,-6.828,-4.857,9.057,2.605,-22.317,33.197,6.308,6.06,1.802,2.739
China,Consumer Electronics,Revenue Change,TV Peripheral Devices,percent,Statista,,-16.364,-15.153,-5.093,-12.834,-25.386,25.562,1.985,4.031,-2.267,-0.512
China,Consumer Electronics,Average Revenue per User,Total,USD (US$),Statista,"1,116",843.7,648.2,618.2,534.7,334.1,406,367.8,361.9,331.7,311.1
China,Consumer Electronics,Average Revenue per User,Computing,USD (US$),Statista,182.4,148.5,120.2,111,95.26,65.03,79.83,77.6,75.5,71.52,68.62
China,Consumer Electronics,Average Revenue per User,Other Consumer Electronics,USD (US$),Statista,514.6,389,298.8,284.9,246.4,153.9,187.1,169.4,166.7,152.6,143
China,Consumer Electronics,Average Revenue per User,Telephony,USD (US$),Statista,472.4,348.3,262.5,260,225.5,130.3,157.4,132.4,132.4,117.7,107.9
China,Consumer Electronics,Average Revenue per User,"TV, Radio & Multimedia",USD (US$),Statista,490.3,370.3,284.5,259.1,224.5,152,185.2,178.9,173.2,162.6,154.9
China,Consumer Electronics,Average Revenue per User,TV Peripheral Devices,USD (US$),Statista,8.364,5.671,3.885,3.08,2.267,1.474,1.693,1.569,1.49,1.342,1.239
China,Consumer Electronics,Comparable Estimates - Consumer Electronics (Worldwide),*Statista,trillion USD (US$),,0.503,0.508,0.522,0.63,0.695,0.548,0.724,0.768,0.839,0.872,0.913
China,Consumer Electronics,Comparable Estimates - Consumer Electronics (Worldwide),The BRC,trillion USD (US$),,,,,,0.473,0.539,,,,0.825,
China,Consumer Electronics,Online & Offline Split,Offline,percent,Statista,8.755,20.075,30.351,21.603,23.989,20.644,18.385,16.499,14.111,,
China,Consumer Electronics,Online & Offline Split,Online,percent,Statista,91.245,79.925,69.649,78.397,76.011,79.356,81.615,83.501,85.889,,
China,Consumer Electronics,Mobile/Desktop Split,Desktop,percent,Statista,21.634,19.147,17.481,16.157,15.228,14.423,13.607,13.023,12.417,,
China,Consumer Electronics,Mobile/Desktop Split,Mobile,percent,Statista,78.366,80.853,82.519,83.843,84.772,85.577,86.393,86.977,87.583,,
China,Consumer Electronics,Users,Total,million users,Statista,259.129,319.62,395.87,474.025,561.231,644.117,704.106,774.717,848.65,920.756,992.549
China,Consumer Electronics,Users,Computing,million users,Statista,181.39,223.734,277.109,331.818,392.862,450.882,492.874,542.302,594.055,644.529,694.784
China,Consumer Electronics,Users,Other Consumer Electronics,million users,Statista,207.303,255.696,316.696,379.22,448.985,515.293,563.285,619.774,678.92,736.605,794.039
China,Consumer Electronics,Users,Telephony,million users,Statista,207.303,255.696,316.696,379.22,448.985,515.293,563.285,619.774,678.92,736.605,794.039
China,Consumer Electronics,Users,"TV, Radio & Multimedia",million users,Statista,103.652,127.848,158.348,189.61,224.493,257.647,281.642,309.887,339.46,368.302,397.02
China,Consumer Electronics,Users,TV Peripheral Devices,million users,Statista,77.739,95.886,118.761,142.208,168.369,193.235,211.232,232.415,254.595,276.227,297.765
China,Consumer Electronics,Penetration Rate,Computing,percent,Statista,12.699,15.591,19.227,22.934,27.061,30.966,33.764,37.069,40.531,43.908,47.275
China,Consumer Electronics,Penetration Rate,Consumer Electronics,percent,Statista,18.142,22.273,27.468,32.763,38.658,44.236,48.234,52.956,57.902,62.726,67.536
China,Consumer Electronics,Penetration Rate,Other Consumer Electronics,percent,Statista,14.514,17.818,21.974,26.211,30.927,35.389,38.587,42.364,46.322,50.181,54.029
China,Consumer Electronics,Penetration Rate,Telephony,percent,Statista,14.514,17.818,21.974,26.211,30.927,35.389,38.587,42.364,46.322,50.181,54.029
China,Consumer Electronics,Penetration Rate,"TV, Radio & Multimedia",percent,Statista,7.257,8.909,10.987,13.105,15.463,17.695,19.293,21.182,23.161,25.09,27.014
China,Consumer Electronics,Penetration Rate,TV Peripheral Devices,percent,Statista,5.443,6.682,8.24,9.829,11.598,13.271,14.47,15.887,17.371,18.818,20.261
China,Household Appliances,Revenue,Total,billion USD (US$),Statista,66.56,75.74,83.83,92.4,97.93,86.92,101.1,106.9,113.3,117.8,122.6
China,Household Appliances,Revenue,Major Appliances,billion USD (US$),Statista,33.38,38.13,42.32,46.71,49.05,43.5,50.58,53.43,56.59,59.22,61.96
China,Household Appliances,Revenue,Other Household Appliances,billion USD (US$),Statista,15.06,17.13,18.96,20.9,22.15,19.66,22.88,24.19,25.64,26.81,28.05
China,Household Appliances,Revenue,Small Appliances,billion USD (US$),Statista,18.12,20.48,22.54,24.79,26.73,23.76,27.69,29.32,31.11,31.8,32.58
China,Household Appliances,Revenue Change,Total,percent,Statista,,13.792,10.681,10.223,5.985,-11.243,16.314,5.737,5.987,3.972,4.075
China,Household Appliances,Revenue Change,Major Appliances,percent,Statista,,14.23,10.989,10.373,5.01,-11.315,16.276,5.635,5.914,4.647,4.627
China,Household Appliances,Revenue Change,Other Household Appliances,percent,Statista,,13.745,10.683,10.232,5.981,-11.242,16.378,5.726,5.994,4.563,4.625
China,Household Appliances,Revenue Change,Small Appliances,percent,Statista,,13.024,10.059,9.982,7.826,-11.111,16.54,5.887,6.105,2.218,2.453
China,Household Appliances,Average Revenue per User,Total,USD (US$),Statista,330.3,307.8,277.9,253.4,224.8,170.7,173.4,165.1,158.4,151,145.1
China,Household Appliances,Average Revenue per User,Major Appliances,USD (US$),Statista,414.1,387.3,350.7,320.3,281.5,213.5,216.8,206.2,197.7,189.8,183.3
China,Household Appliances,Average Revenue per User,Other Household Appliances,USD (US$),Statista,373.5,348.1,314.3,286.6,254.2,193,196.1,186.7,179.1,171.8,166
China,Household Appliances,Average Revenue per User,Small Appliances,USD (US$),Statista,112.4,104,93.4,84.98,76.67,58.31,59.34,56.56,54.34,50.95,48.21
China,Household Appliances,Comparable Estimates - Household Appliances (Worldwide),*Statista,billion USD (US$),,128.4,145.6,163.7,197.3,233.1,221.4,264.4,291.3,322.3,342.6,365.2
China,Household Appliances,Comparable Estimates - Household Appliances (Worldwide),Million Insights,billion USD (US$),,,,,316,329.6,,,,,,
China,Household Appliances,Comparable Estimates - Household Appliances (Worldwide),The BRC,billion USD (US$),,,,307.6,,,,433.4,,,,
China,Household Appliances,Online & Offline Split,Offline,percent,Statista,53.233,50.065,48.235,45.137,47.686,44.448,42.726,40.433,38.15,,
China,Household Appliances,Online & Offline Split,Online,percent,Statista,46.767,49.935,51.765,54.863,52.314,55.552,57.274,59.567,61.85,,
China,Household Appliances,Mobile/Desktop Split,Desktop,percent,Statista,21.632,19.114,17.418,16.073,15.122,14.302,13.486,12.883,12.283,,
China,Household Appliances,Mobile/Desktop Split,Mobile,percent,Statista,78.368,80.886,82.582,83.927,84.878,85.698,86.514,87.117,87.717,,
China,Household Appliances,Users,Total,million users,Statista,201.534,246.097,301.689,364.635,435.722,509.306,583.231,647.868,715.699,780.116,844.904
China,Household Appliances,Users,Major Appliances,million users,Statista,80.614,98.439,120.675,145.854,174.289,203.722,233.292,259.147,286.28,312.047,337.963
China,Household Appliances,Users,Other Household Appliances,million users,Statista,40.307,49.219,60.338,72.927,87.144,101.861,116.646,129.574,143.14,156.024,168.982
China,Household Appliances,Users,Small Appliances,million users,Statista,161.227,196.877,241.351,291.708,348.578,407.444,466.585,518.295,572.559,624.094,675.926
China,Household Appliances,Penetration Rate,Household Appliances,percent,Statista,14.11,17.149,20.933,25.202,30.013,34.978,39.953,44.285,48.831,53.145,57.489
China,Household Appliances,Penetration Rate,Major Appliances,percent,Statista,5.644,6.86,8.373,10.081,12.005,13.991,15.981,17.714,19.532,21.258,22.996
China,Household Appliances,Penetration Rate,Other Household Appliances,percent,Statista,2.822,3.43,4.187,5.04,6.003,6.996,7.991,8.857,9.766,10.629,11.498
China,Household Appliances,Penetration Rate,Small Appliances,percent,Statista,11.288,13.719,16.746,20.162,24.011,27.982,31.963,35.428,39.065,42.516,45.992
China,"Beauty, Health, Personal & Household Care",Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,16.729,,,,,,
China,"Beauty, Health, Personal & Household Care",Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,32.425,,,,,,
China,"Beauty, Health, Personal & Household Care",Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,25.361,,,,,,
China,"Beauty, Health, Personal & Household Care",Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,20.487,,,,,,
China,"Beauty, Health, Personal & Household Care",Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,5,,,,,,
China,"Beauty, Health, Personal & Household Care",Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,53.697,,,,,,
China,"Beauty, Health, Personal & Household Care",Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,46.303,,,,,,
China,"Beauty, Health, Personal & Household Care",Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,34.837,,,,,,
China,"Beauty, Health, Personal & Household Care",Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,28.986,,,,,,
China,"Beauty, Health, Personal & Household Care",Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,36.177,,,,,,
China,"Beauty, Health, Personal & Household Care",Revenue,Total,billion USD (US$),Statista,72.04,76.79,81.94,96.27,105.5,93.34,108.5,115,122.4,127.1,132.2
China,"Beauty, Health, Personal & Household Care",Revenue,Beauty Care,billion USD (US$),Statista,12.51,12.62,12.73,13.93,14.23,12.61,14.64,15.45,16.35,16.73,17.23
China,"Beauty, Health, Personal & Household Care",Revenue,Health Care,billion USD (US$),Statista,3.573,5.419,7.885,12.64,18.01,15.83,18.27,19.16,20.16,21.64,22.91
China,"Beauty, Health, Personal & Household Care",Revenue,Household Care,billion USD (US$),Statista,10.73,13,15.11,19.42,22.19,20.55,25.08,27.92,31.27,33.42,35.8
China,"Beauty, Health, Personal & Household Care",Revenue,Personal Care,billion USD (US$),Statista,45.23,45.75,46.22,50.27,51.1,44.36,50.55,52.42,54.59,55.28,56.23
China,"Beauty, Health, Personal & Household Care",Revenue Change,Total,percent,Statista,,6.594,6.707,17.488,9.588,-11.526,16.242,5.991,6.435,3.84,4.013
China,"Beauty, Health, Personal & Household Care",Revenue Change,Beauty Care,percent,Statista,,0.879,0.872,9.427,2.154,-11.384,16.098,5.533,5.825,2.324,2.989
China,"Beauty, Health, Personal & Household Care",Revenue Change,Health Care,percent,Statista,,51.665,45.507,60.304,42.484,-12.104,15.414,4.871,5.219,7.341,5.869
China,"Beauty, Health, Personal & Household Care",Revenue Change,Household Care,percent,Statista,,21.156,16.231,28.524,14.264,-7.391,22.044,11.324,11.999,6.876,7.121
China,"Beauty, Health, Personal & Household Care",Revenue Change,Personal Care,percent,Statista,,1.15,1.027,8.762,1.651,-13.19,13.954,3.699,4.14,1.264,1.719
China,"Beauty, Health, Personal & Household Care",Average Revenue per User by Segment,Total,USD (US$),Statista,364.3,324.9,289.1,284.9,269.7,208.3,217.2,211.2,206,197.6,191
