Region,Market,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Netherlands,eCommerce,Revenue Share Payment Types,Cash on delivery,percent,Statista,3.522,3.473,3.177,2.91,2.662,2.46,2.302,2.161,2.019,,
Netherlands,eCommerce,Revenue Share Payment Types,Direct debits,percent,Statista,7.975,7.864,7.963,8.002,7.83,7.699,7.515,7.329,7.143,,
Netherlands,eCommerce,Revenue Share Payment Types,E-Invoice,percent,Statista,3.607,4.366,5.153,6.062,6.738,7.51,8.437,9.47,10.503,,
Netherlands,eCommerce,Revenue Share Payment Types,E-wallet,percent,Statista,6.43,6.34,7.189,8.002,9.192,9.839,10.524,11.156,11.788,,
Netherlands,eCommerce,Revenue Share Payment Types,Other,percent,Statista,0.532,0.524,0.531,0.727,0.712,0.7,0.683,0.666,0.649,,
Netherlands,eCommerce,Revenue Share Cross-border,Cross-border,percent,Statista|ecommercedb.com,6.493,6.611,6.731,6.846,6.955,7.061,7.089,7.089,7.089,,
Netherlands,eCommerce,Revenue Share Cross-border,Domestic,percent,Statista|ecommercedb.com,93.507,93.389,93.269,93.154,93.045,92.939,92.911,92.911,92.911,,
Netherlands,eCommerce,Comparable Estimates - eCommerce (Netherlands),*Statista,billion USD (US$),,16.27,17.93,19.92,26.54,30.49,28.78,36.18,40.91,46.29,49.43,52.99
Netherlands,eCommerce,Comparable Estimates - eCommerce (Netherlands),UNCTAD,billion USD (US$),,,,29,,,,,,,,
Netherlands,eCommerce,Online & Offline Split,Offline,percent,Statista,88.562,87.728,86.78,82.22,80.248,78.986,77.265,75.202,72.862,,
Netherlands,eCommerce,Online & Offline Split,Online,percent,Statista,11.438,12.272,13.22,17.78,19.752,21.014,22.735,24.798,27.138,,
Netherlands,eCommerce,Mobile/Desktop Split,Desktop,percent,Statista,69.366,67.872,66.187,64.998,63.88,63.382,63.076,62.769,62.455,,
Netherlands,eCommerce,Mobile/Desktop Split,Mobile,percent,Statista,30.634,32.128,33.813,35.002,36.12,36.618,36.924,37.231,37.545,,
Netherlands,eCommerce,Users,Total,million users,Statista,10.527,11.151,11.791,12.303,12.962,13.49,13.641,13.512,13.382,13.516,13.568
Netherlands,eCommerce,Users,"Beauty, Health, Personal & Household Care",million users,Statista,4.251,4.648,5.133,5.55,6.016,6.512,6.865,7.134,7.397,7.704,7.978
Netherlands,eCommerce,Users,Beverages,million users,Statista,2.363,2.567,2.815,3.099,3.408,3.71,3.957,4.164,4.371,4.613,4.842
Netherlands,eCommerce,Users,Electronics,million users,Statista,5.902,6.62,7.532,8.557,9.668,10.824,11.768,12.476,13.185,14.066,14.888
Netherlands,eCommerce,Users,Fashion,million users,Statista,6.428,6.944,7.576,8.279,9.054,9.841,10.449,10.932,11.411,11.992,12.532
Netherlands,eCommerce,Users,Food,million users,Statista,2.222,2.414,2.647,2.914,3.205,3.489,3.721,3.915,4.11,4.338,4.553
Netherlands,eCommerce,Users,Furniture,million users,Statista,2.786,3.092,3.466,3.885,4.392,4.871,5.243,5.622,6.002,6.406,6.8
Netherlands,eCommerce,Users,Media,million users,Statista,4.278,4.748,5.322,5.967,6.744,7.48,8.052,8.472,8.895,9.43,9.92
Netherlands,eCommerce,Users,"Toys, Hobby & DIY",million users,Statista,4.819,5.363,6.008,6.707,7.502,8.358,9.055,9.637,10.221,10.908,11.566
Netherlands,eCommerce,Penetration Rate,"Beauty, Health, Personal & Household Care",percent,Statista,24.972,27.245,30.023,32.392,35.034,37.833,39.798,41.273,42.71,44.4,45.901
Netherlands,eCommerce,Penetration Rate,Beverages,percent,Statista,13.883,15.046,16.467,18.085,19.846,21.558,22.94,24.087,25.238,26.588,27.861
Netherlands,eCommerce,Penetration Rate,eCommerce,percent,Statista,61.845,65.365,68.968,71.799,75.477,78.377,79.081,78.168,77.266,77.897,78.067
Netherlands,eCommerce,Penetration Rate,Electronics,percent,Statista,34.672,38.808,44.056,49.938,56.295,62.886,68.226,72.177,76.129,81.069,85.661
Netherlands,eCommerce,Penetration Rate,Fashion,percent,Statista,37.762,40.706,44.309,48.318,52.719,57.179,60.579,63.242,65.883,69.115,72.107
Netherlands,eCommerce,Penetration Rate,Food,percent,Statista,13.054,14.148,15.484,17.006,18.661,20.271,21.571,22.649,23.731,25,26.198
Netherlands,eCommerce,Penetration Rate,Furniture,percent,Statista,16.365,18.122,20.27,22.674,25.573,28.298,30.397,32.524,34.657,36.917,39.128
Netherlands,eCommerce,Penetration Rate,Media,percent,Statista,25.133,27.83,31.128,34.821,39.273,43.458,46.681,49.015,51.355,54.346,57.077
Netherlands,eCommerce,Penetration Rate,"Toys, Hobby & DIY",percent,Statista,28.312,31.436,35.141,39.14,43.684,48.559,52.495,55.752,59.012,62.864,66.549
Netherlands,Electronics,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,14.952,,,,,,
Netherlands,Electronics,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,21.527,,,,,,
Netherlands,Electronics,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,20.785,,,,,,
Netherlands,Electronics,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,23.966,,,,,,
Netherlands,Electronics,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,18.77,,,,,,
Netherlands,Electronics,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,45.705,,,,,,
Netherlands,Electronics,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,54.295,,,,,,
Netherlands,Electronics,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,38.239,,,,,,
Netherlands,Electronics,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,26.685,,,,,,
Netherlands,Electronics,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,35.076,,,,,,
Netherlands,Electronics,Revenue,Total,billion USD (US$),Statista,4.249,4.758,5.336,6.892,7.823,6.58,8.127,8.625,9.159,9.639,10.11
Netherlands,Electronics,Revenue,Consumer Electronics,billion USD (US$),Statista,3.085,3.416,3.772,4.661,5.12,4.042,5.189,5.464,5.765,6.033,6.3
Netherlands,Electronics,Revenue,Household Appliances,billion USD (US$),Statista,1.164,1.343,1.565,2.231,2.703,2.537,2.938,3.161,3.394,3.606,3.807
Netherlands,Electronics,Revenue Change,Total,percent,Statista,,11.979,12.148,29.16,13.508,-15.889,23.511,6.128,6.191,5.241,4.886
Netherlands,Electronics,Revenue Change,Consumer Electronics,percent,Statista,,10.729,10.422,23.568,9.848,-21.055,28.377,5.3,5.509,4.649,4.426
Netherlands,Electronics,Revenue Change,Household Appliances,percent,Statista,,15.378,16.53,42.556,21.156,-6.141,15.806,7.59,7.371,6.246,5.574
Netherlands,Electronics,Average Revenue per User by Segment,Total,thousand USD (US$),Statista,0.72,0.719,0.708,0.805,0.809,0.608,0.691,0.691,0.695,0.685,0.679
Netherlands,Electronics,Average Revenue per User by Segment,Consumer Electronics,thousand USD (US$),Statista,0.588,0.574,0.553,0.599,0.582,0.41,0.485,0.481,0.479,0.47,0.464
Netherlands,Electronics,Average Revenue per User by Segment,Household Appliances,thousand USD (US$),Statista,0.279,0.29,0.298,0.372,0.396,0.329,0.347,0.352,0.357,0.353,0.35
Netherlands,Electronics,Comparable Estimates - eCommerce (Netherlands),*Statista,billion USD (US$),,16.27,17.93,19.92,26.54,30.49,28.78,36.18,40.91,46.29,49.43,52.99
Netherlands,Electronics,Comparable Estimates - eCommerce (Netherlands),UNCTAD,billion USD (US$),,,,29,,,,,,,,
Netherlands,Electronics,Online & Offline Split,Offline,percent,Statista,59.157,55.4,50.847,40.726,37.38,31.988,29.582,26.303,23.694,,
Netherlands,Electronics,Online & Offline Split,Online,percent,Statista,40.843,44.6,49.153,59.274,62.62,68.012,70.418,73.697,76.306,,
Netherlands,Electronics,Mobile/Desktop Split,Desktop,percent,Statista,67.95,66.347,64.53,63.142,61.864,61.322,60.992,60.665,60.338,,
Netherlands,Electronics,Mobile/Desktop Split,Mobile,percent,Statista,32.05,33.653,35.47,36.858,38.136,38.678,39.008,39.335,39.662,,
Netherlands,Electronics,Users by Segment,Total,million users,Statista,5.902,6.62,7.532,8.557,9.668,10.824,11.768,12.476,13.185,14.066,14.888
Netherlands,Electronics,Users by Segment,Consumer Electronics,million users,Statista,5.246,5.952,6.821,7.787,8.802,9.851,10.704,11.37,12.039,12.837,13.583
Netherlands,Electronics,Users by Segment,Household Appliances,million users,Statista,4.171,4.63,5.247,5.99,6.831,7.715,8.461,8.988,9.516,10.211,10.863
Netherlands,Electronics,Penetration Rate by Segment,Consumer Electronics,percent,Statista,30.821,34.887,39.898,45.443,51.252,57.235,62.053,65.777,69.509,73.984,78.151
Netherlands,Electronics,Penetration Rate by Segment,Electronics,percent,Statista,34.672,38.808,44.056,49.938,56.295,62.886,68.226,72.177,76.129,81.069,85.661
Netherlands,Electronics,Penetration Rate by Segment,Household Appliances,percent,Statista,24.507,27.138,30.691,34.956,39.78,44.827,49.051,51.994,54.945,58.85,62.504
Netherlands,Consumer Electronics,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,16.291,,,,,,
Netherlands,Consumer Electronics,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,22.01,,,,,,
Netherlands,Consumer Electronics,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,21.317,,,,,,
Netherlands,Consumer Electronics,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,24.09,,,,,,
Netherlands,Consumer Electronics,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,16.291,,,,,,
Netherlands,Consumer Electronics,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,37.435,,,,,,
Netherlands,Consumer Electronics,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,62.565,,,,,,
Netherlands,Consumer Electronics,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,41.253,,,,,,
Netherlands,Consumer Electronics,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,25.27,,,,,,
Netherlands,Consumer Electronics,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,33.477,,,,,,
Netherlands,Consumer Electronics,Revenue,Total,billion USD (US$),Statista,3.085,3.416,3.772,4.661,5.12,4.042,5.189,5.464,5.765,6.033,6.3
Netherlands,Consumer Electronics,Revenue,Computing,billion USD (US$),Statista,0.886,0.996,1.1,1.352,1.478,1.118,1.388,1.419,1.468,1.532,1.593
Netherlands,Consumer Electronics,Revenue,Other Consumer Electronics,billion USD (US$),Statista,0.881,0.976,1.078,1.332,1.463,1.155,1.483,1.561,1.647,1.701,1.755
Netherlands,Consumer Electronics,Revenue,Telephony,billion USD (US$),Statista,0.735,0.806,0.89,1.055,1.124,0.92,1.216,1.312,1.406,1.488,1.575
Netherlands,Consumer Electronics,Revenue,"TV, Radio & Multimedia",billion USD (US$),Statista,0.558,0.613,0.679,0.896,1.03,0.829,1.078,1.148,1.219,1.287,1.352
Netherlands,Consumer Electronics,Revenue,TV Peripheral Devices,billion USD (US$),Statista,0.025,0.025,0.025,0.026,0.025,0.02,0.024,0.024,0.026,0.026,0.026
Netherlands,Consumer Electronics,Revenue Change,Total,percent,Statista,,10.729,10.422,23.568,9.848,-21.055,28.377,5.3,5.509,4.649,4.426
Netherlands,Consumer Electronics,Revenue Change,Computing,percent,Statista,,12.417,10.453,22.909,9.32,-24.357,24.15,2.233,3.453,4.36,3.982
Netherlands,Consumer Electronics,Revenue Change,Other Consumer Electronics,percent,Statista,,10.722,10.462,23.562,9.835,-21.053,28.398,5.26,5.509,3.279,3.175
Netherlands,Consumer Electronics,Revenue Change,Telephony,percent,Statista,,9.688,10.47,18.473,6.54,-18.123,32.131,7.895,7.165,5.832,5.847
Netherlands,Consumer Electronics,Revenue Change,"TV, Radio & Multimedia",percent,Statista,,9.858,10.72,31.978,15.007,-19.515,30.036,6.494,6.185,5.578,5.051
Netherlands,Consumer Electronics,Revenue Change,TV Peripheral Devices,percent,Statista,,0.242,0.04,5.62,-3.079,-22.941,21.832,-0.752,8.207,-0.583,0.861
Netherlands,Consumer Electronics,Average Revenue per User,Total,USD (US$),Statista,588.1,573.9,552.9,598.6,581.7,410.3,484.8,480.6,478.9,470,463.8
Netherlands,Consumer Electronics,Average Revenue per User,Computing,USD (US$),Statista,241.3,239,230.3,248.1,239.8,162.2,185.3,178.3,174.2,170.5,167.5
Netherlands,Consumer Electronics,Average Revenue per User,Other Consumer Electronics,USD (US$),Statista,210,205,197.5,213.8,207.8,146.6,173.1,171.6,171,165.6,161.5
Netherlands,Consumer Electronics,Average Revenue per User,Telephony,USD (US$),Statista,175.1,169.3,163.2,169.4,159.6,116.8,142,144.2,146,144.9,144.9
Netherlands,Consumer Electronics,Average Revenue per User,"TV, Radio & Multimedia",USD (US$),Statista,265.9,257.5,248.7,287.5,292.7,210.4,251.9,252.5,253,250.6,248.9
Netherlands,Consumer Electronics,Average Revenue per User,TV Peripheral Devices,USD (US$),Statista,15.79,13.95,12.17,11.26,9.656,6.648,7.455,6.964,7.118,6.638,6.327
Netherlands,Consumer Electronics,Comparable Estimates - Consumer Electronics (Worldwide),*Statista,trillion USD (US$),,0.503,0.508,0.522,0.63,0.695,0.548,0.724,0.768,0.839,0.872,0.913
Netherlands,Consumer Electronics,Comparable Estimates - Consumer Electronics (Worldwide),The BRC,trillion USD (US$),,,,,,0.473,0.539,,,,0.825,
Netherlands,Consumer Electronics,Online & Offline Split,Offline,percent,Statista,54.737,51.213,46.84,35.284,33.957,30.769,29.18,26.266,23.889,,
Netherlands,Consumer Electronics,Online & Offline Split,Online,percent,Statista,45.263,48.787,53.16,64.716,66.043,69.231,70.82,73.734,76.111,,
Netherlands,Consumer Electronics,Mobile/Desktop Split,Desktop,percent,Statista,67.95,66.347,64.53,63.142,61.864,61.322,60.992,60.665,60.338,,
Netherlands,Consumer Electronics,Mobile/Desktop Split,Mobile,percent,Statista,32.05,33.653,35.47,36.858,38.136,38.678,39.008,39.335,39.662,,
Netherlands,Consumer Electronics,Users,Total,million users,Statista,5.246,5.952,6.821,7.787,8.802,9.851,10.704,11.37,12.039,12.837,13.583
Netherlands,Consumer Electronics,Users,Computing,million users,Statista,3.672,4.166,4.775,5.451,6.161,6.896,7.493,7.959,8.427,8.986,9.508
Netherlands,Consumer Electronics,Users,Other Consumer Electronics,million users,Statista,4.197,4.761,5.457,6.229,7.041,7.881,8.563,9.096,9.631,10.269,10.866
Netherlands,Consumer Electronics,Users,Telephony,million users,Statista,4.197,4.761,5.457,6.229,7.041,7.881,8.563,9.096,9.631,10.269,10.866
Netherlands,Consumer Electronics,Users,"TV, Radio & Multimedia",million users,Statista,2.098,2.381,2.729,3.115,3.521,3.94,4.282,4.548,4.815,5.135,5.433
Netherlands,Consumer Electronics,Users,TV Peripheral Devices,million users,Statista,1.574,1.785,2.046,2.336,2.64,2.955,3.211,3.411,3.612,3.851,4.075
Netherlands,Consumer Electronics,Penetration Rate,Computing,percent,Statista,21.574,24.421,27.929,31.81,35.877,40.064,43.437,46.044,48.656,51.788,54.705
Netherlands,Consumer Electronics,Penetration Rate,Consumer Electronics,percent,Statista,30.821,34.887,39.898,45.443,51.252,57.235,62.053,65.777,69.509,73.984,78.151
Netherlands,Consumer Electronics,Penetration Rate,Other Consumer Electronics,percent,Statista,24.656,27.91,31.919,36.355,41.002,45.788,49.643,52.621,55.607,59.186,62.52
Netherlands,Consumer Electronics,Penetration Rate,Telephony,percent,Statista,24.656,27.91,31.919,36.355,41.002,45.788,49.643,52.621,55.607,59.186,62.52
Netherlands,Consumer Electronics,Penetration Rate,"TV, Radio & Multimedia",percent,Statista,12.328,13.955,15.959,18.177,20.501,22.894,24.821,26.311,27.804,29.593,31.26
Netherlands,Consumer Electronics,Penetration Rate,TV Peripheral Devices,percent,Statista,9.246,10.466,11.97,13.633,15.376,17.17,18.616,19.733,20.853,22.195,23.445
Netherlands,Household Appliances,Revenue,Total,billion USD (US$),Statista,1.164,1.343,1.565,2.231,2.703,2.537,2.938,3.161,3.394,3.606,3.807
Netherlands,Household Appliances,Revenue,Major Appliances,billion USD (US$),Statista,0.581,0.67,0.78,1.112,1.348,1.265,1.464,1.573,1.688,1.793,1.892
Netherlands,Household Appliances,Revenue,Other Household Appliances,billion USD (US$),Statista,0.194,0.224,0.261,0.372,0.451,0.423,0.49,0.527,0.566,0.601,0.634
Netherlands,Household Appliances,Revenue,Small Appliances,billion USD (US$),Statista,0.39,0.449,0.523,0.746,0.904,0.85,0.985,1.061,1.14,1.212,1.281
Netherlands,Household Appliances,Revenue Change,Total,percent,Statista,,15.378,16.53,42.556,21.156,-6.141,15.806,7.59,7.371,6.246,5.574
Netherlands,Household Appliances,Revenue Change,Major Appliances,percent,Statista,,15.329,16.517,42.528,21.223,-6.157,15.731,7.445,7.311,6.22,5.521
Netherlands,Household Appliances,Revenue Change,Other Household Appliances,percent,Statista,,15.361,16.533,42.561,21.167,-6.127,15.796,7.576,7.384,6.24,5.574
Netherlands,Household Appliances,Revenue Change,Small Appliances,percent,Statista,,15.323,16.515,42.56,21.171,-6.027,15.91,7.716,7.446,6.316,5.693
Netherlands,Household Appliances,Average Revenue per User,Total,USD (US$),Statista,279.1,290,298.2,372.4,395.6,328.9,347.3,351.7,356.7,353.1,350.5
Netherlands,Household Appliances,Average Revenue per User,Major Appliances,USD (US$),Statista,347.9,361.6,371.7,464.3,493.3,409.8,432.5,437.6,443.6,438.9,435.3
Netherlands,Household Appliances,Average Revenue per User,Other Household Appliances,USD (US$),Statista,232.6,241.7,248.5,310.3,329.7,274.1,289.4,293.1,297.2,294.3,292.1
Netherlands,Household Appliances,Average Revenue per User,Small Appliances,USD (US$),Statista,116.7,121.3,124.7,155.8,165.5,137.7,145.5,147.5,149.8,148.4,147.4
Netherlands,Household Appliances,Comparable Estimates - Household Appliances (Worldwide),*Statista,billion USD (US$),,128.4,145.6,163.7,197.3,233.1,221.4,264.4,291.3,322.3,342.6,365.2
Netherlands,Household Appliances,Comparable Estimates - Household Appliances (Worldwide),Million Insights,billion USD (US$),,,,,316,329.6,,,,,,
Netherlands,Household Appliances,Comparable Estimates - Household Appliances (Worldwide),The BRC,billion USD (US$),,,,307.6,,,,433.4,,,,
Netherlands,Household Appliances,Online & Offline Split,Offline,percent,Statista,67.553,63.393,58.405,49.584,42.977,34.113,30.286,26.369,23.362,,
Netherlands,Household Appliances,Online & Offline Split,Online,percent,Statista,32.447,36.607,41.595,50.416,57.023,65.887,69.714,73.631,76.638,,
Netherlands,Household Appliances,Mobile/Desktop Split,Desktop,percent,Statista,67.95,66.347,64.53,63.142,61.864,61.322,60.992,60.665,60.338,,
Netherlands,Household Appliances,Mobile/Desktop Split,Mobile,percent,Statista,32.05,33.653,35.47,36.858,38.136,38.678,39.008,39.335,39.662,,
Netherlands,Household Appliances,Users,Total,million users,Statista,4.171,4.63,5.247,5.99,6.831,7.715,8.461,8.988,9.516,10.211,10.863
Netherlands,Household Appliances,Users,Major Appliances,million users,Statista,1.669,1.852,2.099,2.396,2.733,3.086,3.384,3.595,3.806,4.084,4.345
Netherlands,Household Appliances,Users,Other Household Appliances,million users,Statista,0.834,0.926,1.049,1.198,1.366,1.543,1.692,1.798,1.903,2.042,2.173
Netherlands,Household Appliances,Users,Small Appliances,million users,Statista,3.337,3.704,4.198,4.792,5.465,6.172,6.769,7.19,7.613,8.169,8.691
Netherlands,Household Appliances,Penetration Rate,Household Appliances,percent,Statista,24.507,27.138,30.691,34.956,39.78,44.827,49.051,51.994,54.945,58.85,62.504
Netherlands,Household Appliances,Penetration Rate,Major Appliances,percent,Statista,9.803,10.855,12.276,13.983,15.912,17.931,19.621,20.798,21.978,23.54,25.002
Netherlands,Household Appliances,Penetration Rate,Other Household Appliances,percent,Statista,4.901,5.428,6.138,6.991,7.956,8.965,9.81,10.399,10.989,11.77,12.501
Netherlands,Household Appliances,Penetration Rate,Small Appliances,percent,Statista,19.606,21.71,24.553,27.965,31.824,35.862,39.241,41.596,43.956,47.08,50.003
Netherlands,"Beauty, Health, Personal & Household Care",Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,12.554,,,,,,
Netherlands,"Beauty, Health, Personal & Household Care",Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,21.888,,,,,,
Netherlands,"Beauty, Health, Personal & Household Care",Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,23.712,,,,,,
Netherlands,"Beauty, Health, Personal & Household Care",Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,24.249,,,,,,
Netherlands,"Beauty, Health, Personal & Household Care",Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,17.597,,,,,,
Netherlands,"Beauty, Health, Personal & Household Care",Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,59.442,,,,,,
Netherlands,"Beauty, Health, Personal & Household Care",Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,40.558,,,,,,
Netherlands,"Beauty, Health, Personal & Household Care",Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,38.102,,,,,,
Netherlands,"Beauty, Health, Personal & Household Care",Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,29.037,,,,,,
Netherlands,"Beauty, Health, Personal & Household Care",Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,32.861,,,,,,
Netherlands,"Beauty, Health, Personal & Household Care",Revenue,Total,billion USD (US$),Statista,1.283,1.456,1.664,2.22,2.575,2.585,3.208,3.704,4.278,4.623,5.017
Netherlands,"Beauty, Health, Personal & Household Care",Revenue,Beauty Care,billion USD (US$),Statista,0.192,0.219,0.251,0.334,0.388,0.389,0.481,0.552,0.633,0.685,0.744
