Region,Market,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Poland,eCommerce,Mobile/Desktop Split,Mobile,percent,Statista,34.76,36.607,38.15,39.416,40.687,41.772,42.855,43.03,43.196,,
Poland,eCommerce,Users,Total,million users,Statista,17.322,18.215,19.043,19.913,21,21.719,21.958,21.742,21.521,21.721,21.795
Poland,eCommerce,Users,"Beauty, Health, Personal & Household Care",million users,Statista,6.937,7.566,8.289,9.094,9.937,10.84,11.58,12.17,12.76,13.458,14.116
Poland,eCommerce,Users,Beverages,million users,Statista,3.553,3.981,4.485,5.078,5.722,6.309,6.806,7.186,7.57,8.026,8.448
Poland,eCommerce,Users,Electronics,million users,Statista,9.862,11.025,12.44,14.02,15.757,17.47,18.894,19.907,20.928,22.198,23.365
Poland,eCommerce,Users,Fashion,million users,Statista,9.824,10.933,12.195,13.566,15.079,16.491,17.624,18.581,19.546,20.624,21.632
Poland,eCommerce,Users,Food,million users,Statista,3.341,3.744,4.217,4.775,5.381,5.932,6.399,6.757,7.118,7.547,7.944
Poland,eCommerce,Users,Furniture,million users,Statista,4.446,5.037,5.674,6.366,7.174,7.909,8.453,8.925,9.402,9.933,10.425
Poland,eCommerce,Users,Media,million users,Statista,7.042,7.892,8.794,9.776,10.72,11.493,12.167,12.725,13.287,13.854,14.369
Poland,eCommerce,Users,"Toys, Hobby & DIY",million users,Statista,7.93,8.844,9.863,10.989,12.276,13.543,14.646,15.481,16.323,17.334,18.284
Poland,eCommerce,Penetration Rate,"Beauty, Health, Personal & Household Care",percent,Statista,18.279,19.951,21.877,24.029,26.291,28.724,30.736,32.367,34.015,35.966,37.83
Poland,eCommerce,Penetration Rate,Beverages,percent,Statista,9.361,10.499,11.838,13.416,15.14,16.716,18.065,19.113,20.179,21.449,22.641
Poland,eCommerce,Penetration Rate,eCommerce,percent,Statista,45.639,48.033,50.26,52.614,55.561,57.55,58.284,57.825,57.367,58.047,58.407
Poland,eCommerce,Penetration Rate,Electronics,percent,Statista,25.986,29.074,32.834,37.045,41.688,46.292,50.152,52.947,55.786,59.322,62.615
Poland,eCommerce,Penetration Rate,Fashion,percent,Statista,25.883,28.832,32.187,35.844,39.895,43.697,46.78,49.419,52.101,55.116,57.972
Poland,eCommerce,Penetration Rate,Food,percent,Statista,8.802,9.872,11.132,12.615,14.236,15.718,16.986,17.972,18.975,20.168,21.289
Poland,eCommerce,Penetration Rate,Furniture,percent,Statista,11.714,13.282,14.977,16.821,18.981,20.957,22.437,23.738,25.063,26.545,27.938
Poland,eCommerce,Penetration Rate,Media,percent,Statista,18.555,20.811,23.211,25.832,28.362,30.453,32.295,33.843,35.419,37.023,38.508
Poland,eCommerce,Penetration Rate,"Toys, Hobby & DIY",percent,Statista,20.895,23.323,26.032,29.036,32.478,35.886,38.875,41.173,43.51,46.323,49
Poland,Electronics,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,13.708,,,,,,
Poland,Electronics,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,28.295,,,,,,
Poland,Electronics,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,27.329,,,,,,
Poland,Electronics,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,18.278,,,,,,
Poland,Electronics,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,12.39,,,,,,
Poland,Electronics,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,45.606,,,,,,
Poland,Electronics,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,54.394,,,,,,
Poland,Electronics,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,40.066,,,,,,
Poland,Electronics,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,25.938,,,,,,
Poland,Electronics,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,33.996,,,,,,
Poland,Electronics,Revenue,Total,billion USD (US$),Statista,2.051,2.335,2.658,3.478,4.029,3.579,4.959,5.73,6.609,7.069,7.606
Poland,Electronics,Revenue,Consumer Electronics,billion USD (US$),Statista,1.397,1.583,1.783,2.305,2.638,2.266,3.334,3.908,4.561,4.889,5.281
Poland,Electronics,Revenue,Household Appliances,billion USD (US$),Statista,0.654,0.752,0.875,1.173,1.391,1.313,1.624,1.823,2.047,2.18,2.325
Poland,Electronics,Revenue Change,Total,percent,Statista,,13.847,13.833,30.85,15.842,-11.169,38.558,15.547,15.34,6.96,7.597
Poland,Electronics,Revenue Change,Consumer Electronics,percent,Statista,,13.314,12.634,29.277,14.447,-14.102,47.132,17.217,16.709,7.191,8.018
Poland,Electronics,Revenue Change,Household Appliances,percent,Statista,,15.05,16.259,34.134,18.585,-5.607,23.686,12.254,12.287,6.497,6.651
Poland,Electronics,Average Revenue per User by Segment,Total,USD (US$),Statista,208,211.8,213.7,248.1,255.7,204.9,262.4,287.9,315.8,318.5,325.5
Poland,Electronics,Average Revenue per User by Segment,Consumer Electronics,USD (US$),Statista,155.1,156.8,156.8,180.7,183.5,142.9,195,218.5,244.2,248.1,256
Poland,Electronics,Average Revenue per User by Segment,Household Appliances,USD (US$),Statista,97.14,99.73,101.8,119.5,125.7,105.8,120.1,126.5,133.7,132.9,133.4
Poland,Electronics,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Poland,Electronics,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Poland,Electronics,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Poland,Electronics,Online & Offline Split,Offline,percent,Statista,77.55,75.135,72.364,66.797,63.776,57.582,52.647,46.809,40.662,,
Poland,Electronics,Online & Offline Split,Online,percent,Statista,22.45,24.865,27.636,33.203,36.224,42.418,47.353,53.191,59.338,,
Poland,Electronics,Mobile/Desktop Split,Desktop,percent,Statista,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Electronics,Mobile/Desktop Split,Mobile,percent,Statista,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Electronics,Users by Segment,Total,million users,Statista,9.862,11.025,12.44,14.02,15.757,17.47,18.894,19.907,20.928,22.198,23.365
Poland,Electronics,Users by Segment,Consumer Electronics,million users,Statista,9.008,10.095,11.373,12.759,14.378,15.851,17.101,17.885,18.676,19.708,20.628
Poland,Electronics,Users by Segment,Household Appliances,million users,Statista,6.731,7.543,8.592,9.814,11.06,12.417,13.521,14.413,15.313,16.396,17.426
Poland,Electronics,Penetration Rate by Segment,Consumer Electronics,percent,Statista,23.734,26.62,30.016,33.711,38.041,42.002,45.391,47.567,49.783,52.668,55.28
Poland,Electronics,Penetration Rate by Segment,Electronics,percent,Statista,25.986,29.074,32.834,37.045,41.688,46.292,50.152,52.947,55.786,59.322,62.615
Poland,Electronics,Penetration Rate by Segment,Household Appliances,percent,Statista,17.734,19.89,22.677,25.932,29.262,32.902,35.889,38.333,40.819,43.816,46.699
Poland,Consumer Electronics,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,13.582,,,,,,
Poland,Consumer Electronics,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,29.294,,,,,,
Poland,Consumer Electronics,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,26.631,,,,,,
Poland,Consumer Electronics,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,17.843,,,,,,
Poland,Consumer Electronics,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,12.65,,,,,,
Poland,Consumer Electronics,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,38.083,,,,,,
Poland,Consumer Electronics,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,61.917,,,,,,
Poland,Consumer Electronics,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,40.331,,,,,,
Poland,Consumer Electronics,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,26.281,,,,,,
Poland,Consumer Electronics,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,33.388,,,,,,
Poland,Consumer Electronics,Revenue,Total,million USD (US$),Statista,"1,397","1,583","1,783","2,305","2,638","2,266","3,334","3,908","4,561","4,889","5,281"
Poland,Consumer Electronics,Revenue,Computing,million USD (US$),Statista,346.2,402.7,454.4,578.8,658.9,567.1,836.3,981.6,"1,147","1,238","1,345"
Poland,Consumer Electronics,Revenue,Other Consumer Electronics,million USD (US$),Statista,430.4,487.5,549.3,709.9,812.5,697.8,"1,027","1,204","1,405","1,497","1,608"
Poland,Consumer Electronics,Revenue,Telephony,million USD (US$),Statista,251.7,280.7,316,422.8,486,424.5,634.9,756,896.2,959.3,"1,037"
Poland,Consumer Electronics,Revenue,"TV, Radio & Multimedia",million USD (US$),Statista,365.1,407.4,458.7,586.7,672.7,570.9,830,960.8,"1,108","1,189","1,286"
Poland,Consumer Electronics,Revenue,TV Peripheral Devices,million USD (US$),Statista,4.04,4.505,5.07,6.836,7.864,5.441,6.25,5.756,5.45,5.471,5.423
Poland,Consumer Electronics,Revenue Change,Total,percent,Statista,,13.314,12.634,29.277,14.447,-14.102,47.132,17.217,16.709,7.191,8.018
Poland,Consumer Electronics,Revenue Change,Computing,percent,Statista,,16.32,12.838,27.377,13.839,-13.932,47.47,17.374,16.85,7.934,8.643
Poland,Consumer Electronics,Revenue Change,Other Consumer Electronics,percent,Statista,,13.267,12.677,29.237,14.453,-14.117,47.177,17.235,16.694,6.548,7.415
Poland,Consumer Electronics,Revenue Change,Telephony,percent,Statista,,11.522,12.576,33.797,14.948,-12.654,49.564,19.074,18.545,7.041,8.1
Poland,Consumer Electronics,Revenue Change,"TV, Radio & Multimedia",percent,Statista,,11.586,12.592,27.905,14.658,-15.133,45.384,15.759,15.321,7.31,8.158
Poland,Consumer Electronics,Revenue Change,TV Peripheral Devices,percent,Statista,,11.51,12.542,34.832,15.038,-30.811,14.869,-7.904,-5.316,0.385,-0.877
Poland,Consumer Electronics,Average Revenue per User,Total,USD (US$),Statista,155.1,156.8,156.8,180.7,183.5,142.9,195,218.5,244.2,248.1,256
Poland,Consumer Electronics,Average Revenue per User,Computing,USD (US$),Statista,54.9,56.99,57.08,64.8,65.46,51.11,69.86,78.41,87.75,89.72,93.13
Poland,Consumer Electronics,Average Revenue per User,Other Consumer Electronics,USD (US$),Statista,59.73,60.36,60.37,69.55,70.63,55.03,75.07,84.12,94.03,94.96,97.45
Poland,Consumer Electronics,Average Revenue per User,Telephony,USD (US$),Statista,34.93,34.76,34.73,41.42,42.25,33.47,46.41,52.84,59.98,60.84,62.85
Poland,Consumer Electronics,Average Revenue per User,"TV, Radio & Multimedia",USD (US$),Statista,101.3,100.9,100.8,115,117,90.04,121.3,134.3,148.3,150.9,155.8
Poland,Consumer Electronics,Average Revenue per User,TV Peripheral Devices,USD (US$),Statista,1.495,1.487,1.486,1.786,1.823,1.144,1.218,1.073,0.973,0.925,0.876
Poland,Consumer Electronics,Comparable Estimates - Consumer Electronics (Worldwide),*Statista,trillion USD (US$),,0.503,0.508,0.522,0.63,0.695,0.548,0.724,0.768,0.839,0.872,0.913
Poland,Consumer Electronics,Comparable Estimates - Consumer Electronics (Worldwide),The BRC,trillion USD (US$),,,,,,0.473,0.539,,,,0.825,
Poland,Consumer Electronics,Online & Offline Split,Offline,percent,Statista,78.059,75.925,73.549,67.574,65.299,59.683,54.7,48.659,42.077,,
Poland,Consumer Electronics,Online & Offline Split,Online,percent,Statista,21.941,24.075,26.451,32.426,34.701,40.317,45.3,51.341,57.923,,
Poland,Consumer Electronics,Mobile/Desktop Split,Desktop,percent,Statista,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Consumer Electronics,Mobile/Desktop Split,Mobile,percent,Statista,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Consumer Electronics,Users,Total,million users,Statista,9.008,10.095,11.373,12.759,14.378,15.851,17.101,17.885,18.676,19.708,20.628
Poland,Consumer Electronics,Users,Computing,million users,Statista,6.306,7.066,7.961,8.931,10.065,11.096,11.97,12.519,13.073,13.796,14.439
Poland,Consumer Electronics,Users,Other Consumer Electronics,million users,Statista,7.206,8.076,9.098,10.207,11.503,12.681,13.68,14.308,14.941,15.767,16.502
Poland,Consumer Electronics,Users,Telephony,million users,Statista,7.206,8.076,9.098,10.207,11.503,12.681,13.68,14.308,14.941,15.767,16.502
Poland,Consumer Electronics,Users,"TV, Radio & Multimedia",million users,Statista,3.603,4.038,4.549,5.103,5.751,6.341,6.84,7.154,7.47,7.883,8.251
Poland,Consumer Electronics,Users,TV Peripheral Devices,million users,Statista,2.702,3.028,3.412,3.828,4.314,4.755,5.13,5.365,5.603,5.912,6.188
Poland,Consumer Electronics,Penetration Rate,Computing,percent,Statista,16.614,18.634,21.011,23.598,26.629,29.401,31.774,33.297,34.848,36.867,38.695
Poland,Consumer Electronics,Penetration Rate,Consumer Electronics,percent,Statista,23.734,26.62,30.016,33.711,38.041,42.002,45.391,47.567,49.783,52.668,55.28
Poland,Consumer Electronics,Penetration Rate,Other Consumer Electronics,percent,Statista,18.987,21.296,24.013,26.969,30.433,33.602,36.313,38.053,39.826,42.134,44.223
Poland,Consumer Electronics,Penetration Rate,Telephony,percent,Statista,18.987,21.296,24.013,26.969,30.433,33.602,36.313,38.053,39.826,42.134,44.223
Poland,Consumer Electronics,Penetration Rate,"TV, Radio & Multimedia",percent,Statista,9.494,10.648,12.007,13.485,15.216,16.801,18.156,19.027,19.913,21.067,22.112
Poland,Consumer Electronics,Penetration Rate,TV Peripheral Devices,percent,Statista,7.12,7.986,9.005,10.113,11.412,12.601,13.617,14.27,14.935,15.8,16.584
Poland,Household Appliances,Revenue,Total,billion USD (US$),Statista,0.654,0.752,0.875,1.173,1.391,1.313,1.624,1.823,2.047,2.18,2.325
Poland,Household Appliances,Revenue,Major Appliances,billion USD (US$),Statista,0.341,0.393,0.457,0.612,0.726,0.685,0.847,0.951,1.068,1.12,1.18
Poland,Household Appliances,Revenue,Other Household Appliances,billion USD (US$),Statista,0.119,0.137,0.159,0.213,0.253,0.239,0.296,0.332,0.373,0.403,0.436
Poland,Household Appliances,Revenue,Small Appliances,billion USD (US$),Statista,0.194,0.223,0.259,0.347,0.412,0.389,0.481,0.54,0.607,0.656,0.71
Poland,Household Appliances,Revenue Change,Total,percent,Statista,,15.05,16.259,34.134,18.585,-5.607,23.686,12.254,12.287,6.497,6.651
Poland,Household Appliances,Revenue Change,Major Appliances,percent,Statista,,15.031,16.276,34.064,18.562,-5.582,23.675,12.192,12.35,4.869,5.357
Poland,Household Appliances,Revenue Change,Other Household Appliances,percent,Statista,,15.042,16.289,34.108,18.548,-5.571,23.724,12.208,12.327,8.13,8.089
Poland,Household Appliances,Revenue Change,Small Appliances,percent,Statista,,15.09,16.255,34.183,18.566,-5.56,23.728,12.238,12.366,8.138,8.09
Poland,Household Appliances,Average Revenue per User,Total,USD (US$),Statista,97.14,99.73,101.8,119.5,125.7,105.8,120.1,126.5,133.7,132.9,133.4
Poland,Household Appliances,Average Revenue per User,Major Appliances,USD (US$),Statista,126.8,130.1,132.8,155.9,164,137.9,156.7,164.9,174.3,170.8,169.3
Poland,Household Appliances,Average Revenue per User,Other Household Appliances,USD (US$),Statista,88.41,90.76,92.64,108.8,114.4,96.25,109.3,115.1,121.7,122.9,125
Poland,Household Appliances,Average Revenue per User,Small Appliances,USD (US$),Statista,35.94,36.9,37.66,44.24,46.55,39.16,44.5,46.86,49.55,50.04,50.9
Poland,Household Appliances,Comparable Estimates - Household Appliances (Worldwide),*Statista,billion USD (US$),,128.4,145.6,163.7,197.3,233.1,221.4,264.4,291.3,322.3,342.6,365.2
Poland,Household Appliances,Comparable Estimates - Household Appliances (Worldwide),Million Insights,billion USD (US$),,,,,316,329.6,,,,,,
Poland,Household Appliances,Comparable Estimates - Household Appliances (Worldwide),The BRC,billion USD (US$),,,,307.6,,,,433.4,,,,
Poland,Household Appliances,Online & Offline Split,Offline,percent,Statista,76.377,73.289,69.583,65.158,60.486,52.687,47.746,42.34,37.241,,
Poland,Household Appliances,Online & Offline Split,Online,percent,Statista,23.623,26.711,30.417,34.842,39.514,47.313,52.254,57.66,62.759,,
Poland,Household Appliances,Mobile/Desktop Split,Desktop,percent,Statista,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Household Appliances,Mobile/Desktop Split,Mobile,percent,Statista,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Household Appliances,Users,Total,million users,Statista,6.731,7.543,8.592,9.814,11.06,12.417,13.521,14.413,15.313,16.396,17.426
Poland,Household Appliances,Users,Major Appliances,million users,Statista,2.692,3.017,3.437,3.926,4.424,4.967,5.408,5.765,6.125,6.558,6.97
Poland,Household Appliances,Users,Other Household Appliances,million users,Statista,1.346,1.509,1.718,1.963,2.212,2.483,2.704,2.883,3.063,3.279,3.485
Poland,Household Appliances,Users,Small Appliances,million users,Statista,5.385,6.034,6.874,7.851,8.848,9.934,10.817,11.53,12.251,13.117,13.941
Poland,Household Appliances,Penetration Rate,Household Appliances,percent,Statista,17.734,19.89,22.677,25.932,29.262,32.902,35.889,38.333,40.819,43.816,46.699
Poland,Household Appliances,Penetration Rate,Major Appliances,percent,Statista,7.094,7.956,9.071,10.373,11.705,13.161,14.356,15.333,16.328,17.526,18.679
Poland,Household Appliances,Penetration Rate,Other Household Appliances,percent,Statista,3.547,3.978,4.535,5.186,5.852,6.58,7.178,7.667,8.164,8.763,9.34
Poland,Household Appliances,Penetration Rate,Small Appliances,percent,Statista,14.187,15.912,18.142,20.745,23.41,26.322,28.711,30.666,32.655,35.053,37.359
Poland,"Beauty, Health, Personal & Household Care",Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,12.585,,,,,,
Poland,"Beauty, Health, Personal & Household Care",Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,27.009,,,,,,
Poland,"Beauty, Health, Personal & Household Care",Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,28.074,,,,,,
Poland,"Beauty, Health, Personal & Household Care",Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,17.135,,,,,,
Poland,"Beauty, Health, Personal & Household Care",Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,15.198,,,,,,
Poland,"Beauty, Health, Personal & Household Care",Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,60.213,,,,,,
Poland,"Beauty, Health, Personal & Household Care",Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,39.787,,,,,,
Poland,"Beauty, Health, Personal & Household Care",Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,40.123,,,,,,
Poland,"Beauty, Health, Personal & Household Care",Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,25.062,,,,,,
Poland,"Beauty, Health, Personal & Household Care",Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,34.815,,,,,,
Poland,"Beauty, Health, Personal & Household Care",Revenue,Total,billion USD (US$),Statista,1.319,1.445,1.595,1.958,2.194,2.205,2.909,3.492,4.21,4.528,4.932
Poland,"Beauty, Health, Personal & Household Care",Revenue,Beauty Care,billion USD (US$),Statista,0.147,0.164,0.183,0.225,0.254,0.248,0.318,0.369,0.428,0.461,0.499
Poland,"Beauty, Health, Personal & Household Care",Revenue,Health Care,billion USD (US$),Statista,0.297,0.315,0.337,0.432,0.473,0.501,0.695,0.874,1.1,1.189,1.309
Poland,"Beauty, Health, Personal & Household Care",Revenue,Household Care,billion USD (US$),Statista,0.1,0.112,0.126,0.156,0.178,0.198,0.289,0.386,0.516,0.56,0.623
Poland,"Beauty, Health, Personal & Household Care",Revenue,Personal Care,billion USD (US$),Statista,0.774,0.854,0.949,1.145,1.29,1.258,1.607,1.864,2.166,2.317,2.5
Poland,"Beauty, Health, Personal & Household Care",Revenue Change,Total,percent,Statista,,9.553,10.381,22.759,12.053,0.501,31.927,20.041,20.561,7.553,8.922
